stop_id,stop_name,stop_lat,stop_lon
"de:14522:60050:2:BS3","Hainichen, Bahnhof","50.9674046169733","13.1190952257889"
"de:14522:60051:0:BO","Hainichen, Frankenberger Str/Tankstelle","50.9676082775966","13.1042460741404"
"de:14522:60051:0:BW","Hainichen, Frankenberger Str/Tankstelle","50.9674951329161","13.1026380897816"
"de:14522:60052:0:BO","Hainichen, Frankenberger Str","50.9690112487383","13.1146485651319"
"de:14522:60052:0:BW","Hainichen, Frankenberger Str","50.9690734763156","13.1147204303547"
"de:14522:60053:0:BN","Falkenau, Gasthof","50.964785235476","13.0944544375421"
"de:14522:60053:0:BS","Falkenau, Gasthof","50.9651812637541","13.0947418984331"
"de:14522:60054:0:BS","Hainichen, Markt","50.9726146537969","13.1228052679129"
"de:14522:60055:0:BO","Hainichen, Crumbach","50.9781973995804","13.110651062117"
"de:14522:60055:0:BW","Hainichen, Crumbach","50.9786498723674","13.1116302257769"
"de:14522:60056:0:BN","Hainichen-Crumbach, Gewerbegebiet","50.98090085895","13.1069230536874"
"de:14522:60056:0:BS","Hainichen-Crumbach, Gewerbegebiet","50.9808952033415","13.1067433906306"
"de:14522:60058:0:BN","Arnsdorf, Teich","51.0096111551246","13.1300816217152"
"de:14522:60058:0:BS","Arnsdorf, Teich","51.0101254942924","13.1297492450601"
"de:14522:60059:0:BN","Arnsdorf, Gh Quirl","51.015183800881","13.1273687095568"
"de:14522:60059:0:BS","Arnsdorf, Gh Quirl","51.0147486386532","13.1273417600983"
"de:14522:60060:0:BN","Dittersdorf, Schmiedeweg","51.0217276961777","13.1401247865931"
"de:14522:60060:0:BS","Dittersdorf, Schmiedeweg","51.0216598885269","13.1398103762436"
"de:14522:60061:0:BN","Böhrigen, Gasthof","51.0309260147531","13.1592409358418"
"de:14522:60061:0:BS","Böhrigen, Gasthof","51.0309429632867","13.1589714412566"
"de:14522:60062:0:BN","Böhrigen, Ortsausgang","51.0352985309526","13.1594924641214"
"de:14522:60062:0:BS","Böhrigen, Ortsausgang","51.0353663186537","13.1593038179117"
"de:14522:60063:0:BO","Etzdorf, ehem Linde","51.0471824590401","13.1676850995137"
"de:14522:60063:0:BW","Etzdorf, ehem Linde","51.0472389343095","13.1677030658194"
"de:14522:60064:0:BO","Etzdorf, Gemeindeverwaltung","51.0488766871688","13.1743326326171"
"de:14522:60064:0:BW","Etzdorf, Gemeindeverwaltung","51.0488766871688","13.1742517842416"
"de:14522:60065:0:BN","Etzdorf, Gasthof","51.0516720280959","13.1853549611548"
"de:14522:60065:0:BS","Etzdorf, Gasthof","51.0516437931725","13.1852471633207"
"de:14522:60065:0:BW","Etzdorf, Gasthof","51.0510282675633","13.1865676867885"
"de:14522:60066:0:BO","Hainichen, Georgenstr","50.9650511405494","13.1197509959464"
"de:14522:60066:0:BW","Hainichen, Georgenstr","50.9651020583686","13.1198048948635"
"de:14522:60067:0:BN","Schlegel, Abzw","50.9966094800079","13.1216464411962"
"de:14522:60067:0:BS","Schlegel, Abzw","50.9961571822541","13.1208918563574"
"de:14522:60068:0:BN","Schlegel, Gh Juchhöh","51.0019745257815","13.127530406308"
"de:14522:60068:0:BS","Schlegel, Gh Juchhöh","51.0023306659767","13.1276831199063"
"de:14522:60069:0:BN","Frankenberg, Altenhainer Str","50.9098290646315","13.0310513447801"
"de:14522:60070:0:BO","Frankenberg, Barkaswerke","50.9090077395175","13.0281677527177"
"de:14522:60070:0:BW","Frankenberg, Barkaswerke","50.9090360613144","13.0280150391194"
"de:14522:60071:0:BO","Frankenberg, Hohe Str","50.9054050664469","13.0302248947186"
"de:14522:60071:0:BW","Frankenberg, Hohe Str","50.9054390552315","13.030314726247"
"de:14522:60072:0:BO","Hainichen, Mittweidaer Str","50.9755277203876","13.1192748888458"
"de:14522:60072:0:BW","Hainichen, Mittweidaer Str","50.9756351892522","13.1192748888458"
"de:14522:60073:0:BN","Frankenberg, Töpferstr","50.9072517544547","13.0314735529637"
"de:14522:60073:0:BS","Frankenberg, Töpferstr","50.9071441274094","13.0312579572955"
"de:14522:60074:0:BS","Frankenberg, Mühlbacher Str","50.906555006542","13.0463586372237"
"de:14522:60075:0:BN","Frankenberg, Gutenbergstr","50.9041701237773","13.0507154663522"
"de:14522:60076:0:BW","Frankenberg, Wende Neubaugebiet","50.9074330204949","13.0525659958378"
"de:14522:60077:0:BW","Frankenberg, Pestalozzistr","50.9084639576752","13.0468257611715"
"de:14522:60079:0:BW","Schlegel, Wendestelle","50.9948850711855","13.1308451897069"
"de:14522:60084:0:BN","Hartmannsdorf, Kühnhaide","50.8797194479311","12.8185638474449"
"de:14522:60084:0:BO","Hartmannsdorf, Kühnhaide","50.8802975726345","12.8181236729556"
"de:14522:60084:0:BS","Hartmannsdorf, Kühnhaide","50.8796571007208","12.8184201169994"
"de:14522:60084:0:BW","Hartmannsdorf, Kühnhaide","50.8805186184197","12.8179260435931"
"de:14522:60085:0:1","Hartmannsdorf, A-Günther-Platz","50.8863617818501","12.7949651049278"
"de:14522:60085:0:2","Hartmannsdorf, A-Günther-Platz","50.8861464309286","12.7949201891636"
"de:14522:60085:0:3","Hartmannsdorf, A-Günther-Platz","50.8861464309286","12.7946327282726"
"de:14522:60085:0:4","Hartmannsdorf, A-Günther-Platz","50.8862937764035","12.7944800146743"
"de:14522:60085:0:5","Hartmannsdorf, A-Günther-Platz","50.8864411214123","12.7946956103425"
"de:14522:60086:0:BW","Mühlau, Sportplatz","50.8994736435568","12.7682042926102"
"de:14522:60087:0:BN","Mühlau, Ortsmitte","50.9013545586098","12.7588707968069"
"de:14522:60088:0:BN","Mühlau, Niederfrohnaer Weg","50.9066682995955","12.7513069821135"
"de:14522:60089:0:BW","Penig, Chursdorf","50.9136069734981","12.7372034321509"
"de:14522:60090:0:BN","Tauscha, Autoreparatur","50.9182453956919","12.7206205320037"
"de:14522:60091:0:BN","Penig, Kantstr","50.9227361258535","12.716443365932"
"de:14522:60092:0:BN","Penig, Chemnitzer/Reitzenhainer Str","50.9250804205966","12.7142245271799"
"de:14522:60093:0:BN","Penig, Gh Drei Lilien","50.9303121886268","12.706238504303"
